,phrase,label,sentiment,subjectivity,language,count
Trans Am,Trans Am,PRODUCT,,,en,1
the next 2 years,the next 2 years,DATE,,,en,1
+1763,+1763,CARDINAL,,,en,1
7 October,7 October,DATE,,,en,1
Oct 7,Oct 7,DATE,,,en,1
May 26 to 30,May 26 to 30,DATE,,,en,1
Unity Cup,Unity Cup,EVENT,,,en,1
this years,this years,DATE,,,en,1
Painful Quest For Unity,Painful Quest For Unity,WORK_OF_ART,,,en,1
late February,late February,DATE,,,en,1
the second consecutive year,the second consecutive year,DATE,,,en,1
the Oval Office,the Oval Office,FAC,,,en,1
11th week,11th week,DATE,,,en,1
+3325,+3325,NORP,,,en,1
Thursday 30 April 2026,Thursday 30 April 2026,DATE,,,en,1
"the first quarter ended March 31, 2026","the first quarter ended March 31, 2026",DATE,,,en,1
Annual General Meeting,Annual General Meeting,EVENT,,,en,1
Victorian-era,Victorian-era,DATE,,,en,1
Anglo-Saxons,Anglo-Saxons,NORP,,,en,1
October 2025,October 2025,DATE,,,en,1
1039,1039,CARDINAL,,,en,1
"March 24, 2026","March 24, 2026",DATE,,,en,1
Britons,Britons,NORP,,,en,1
Round Hill,Round Hill,FAC,-0.25,0.4,en,1
+4129 chars,+4129 chars,WORK_OF_ART,,,en,1
"2,000 crore","2,000 crore",CARDINAL,,,en,1
We Found Love,We Found Love,WORK_OF_ART,,,en,1
Rain Catcher,Rain Catcher,WORK_OF_ART,,,en,1
93,93,CARDINAL,,,en,1
+2872 chars,+2872 chars,WORK_OF_ART,,,en,1
+7412,+7412,NORP,,,en,1
ANKARA,ANKARA,NORP,-0.01697530864197531,0.0419753086419753,en,1
"May 13, 2026","May 13, 2026",DATE,,,en,1
+92652,+92652,NORP,,,en,1
"4,050","4,050",CARDINAL,,,en,1
200,200,CARDINAL,,,en,1
1980,1980,DATE,,,en,1
the previous 48 hours,the previous 48 hours,TIME,,,en,1
billions of dollars,billions of dollars,MONEY,,,en,1
+7619 chars,+7619 chars,WORK_OF_ART,,,en,1
Brightstar,Brightstar,WORK_OF_ART,,,en,1
Ursa Major,Ursa Major,PRODUCT,,,en,1
"just over 150,000","just over 150,000",CARDINAL,,,en,1
1961,1961,DATE,,,en,1
05/12/2026 7:54:55 AM PDT,05/12/2026 7:54:55 AM PDT,TIME,,,en,1
+1254 chars,+1254 chars,WORK_OF_ART,,,en,1
5 years,5 years,DATE,,,en,1
the Digital Markets Act,the Digital Markets Act,LAW,,,en,1
the Outlook of E‑Commerce in Türkiye,the Outlook of E‑Commerce in Türkiye,WORK_OF_ART,,,en,1
52 percent,52 percent,PERCENT,,,en,1
about 60 m,about 60 m,QUANTITY,,,en,1
Barracuda,Barracuda,PRODUCT,,,en,1
23 December 2024,23 December 2024,DATE,,,en,1
Paris Saint-Germain)Best,Paris Saint-Germain)Best,FAC,,,en,1
the past four years,the past four years,DATE,,,en,1
$22.6 million,$22.6 million,MONEY,,,en,1
"£16.6
","£16.6
",MONEY,,,en,1
One year,One year,DATE,,,en,1
the 1980s,the 1980s,DATE,,,en,1
7:11:32 PM PDT,7:11:32 PM PDT,TIME,,,en,1
Mozilla,Mozilla,PRODUCT,,,en,1
3rd,3rd,ORDINAL,,,en,1
Agenda,Agenda,LAW,,,en,1
About 59 percent,About 59 percent,PERCENT,,,en,1
60 percent,60 percent,PERCENT,,,en,1
Iran Bombing for Absurd Reason,Iran Bombing for Absurd Reason,EVENT,,,en,1
77,77,MONEY,,,en,1
112,112,MONEY,,,en,1
A couple of months,A couple of months,DATE,,,en,1
Türk,Türk,PRODUCT,,,en,1
Four Seasons,Four Seasons,DATE,,,en,1
600,600,CARDINAL,,,en,1
Online Safety Act,Online Safety Act,LAW,,,en,1
We Negotiate With Bombs,We Negotiate With Bombs,WORK_OF_ART,,,en,1
Face the Nation,Face the Nation,WORK_OF_ART,,,en,1
Rs 2000 crore,Rs 2000 crore,PRODUCT,,,en,1
350,350,CARDINAL,,,en,1
38.47%,38.47%,PERCENT,,,en,1
an additional 26%,an additional 26%,PERCENT,,,en,1
17 May,17 May,DATE,,,en,1
34,34,CARDINAL,,,en,1
early in the second half,early in the second half,TIME,,,en,1
136,136,CARDINAL,,,en,1
Round 34,Round 34,PRODUCT,,,en,1
Ligue,Ligue,EVENT,-0.06666666666666667,0.13333333333333333,en,1
Bulgarians,Bulgarians,NORP,,,en,1
East Eye Bulgarian,East Eye Bulgarian,NORP,,,en,1
US$275,US$275,MONEY,,,en,1
multimillion-dollar,multimillion-dollar,MONEY,,,en,1
late World Cup,late World Cup,EVENT,,,en,1
$352m,$352m,MONEY,,,en,1
05 15 2026,05 15 2026,DATE,,,en,1
only a few weeks,only a few weeks,DATE,,,en,1
"May 18, 2026
 ","May 18, 2026
 ",DATE,,,en,1
over 300,over 300,CARDINAL,,,en,1
Communist,Communist,NORP,,,en,1
March 2,March 2,DATE,,,en,1
"More than 3,000","More than 3,000",CARDINAL,,,en,1
Trump-Xi,Trump-Xi,LAW,,,en,1
8:44 PM,8:44 PM,TIME,,,en,1
2.11%,2.11%,PERCENT,,,en,1
109.70,109.70,MONEY,,,en,1
+15495,+15495,NORP,,,en,1
just a few minutes,just a few minutes,TIME,,,en,1
At least six,At least six,CARDINAL,,,en,1
+1645,+1645,NORP,,,en,1
the Golden Boot,the Golden Boot,WORK_OF_ART,,,en,1
Player of the Season,Player of the Season,WORK_OF_ART,,,en,1
Player of the Season and Golden Boot,Player of the Season and Golden Boot,WORK_OF_ART,,,en,1
Season,Season,DATE,,,en,1
03/24/2026 12:49:34 PM PDT,03/24/2026 12:49:34 PM PDT,TIME,,,en,1
23.5%,23.5%,PERCENT,,,en,1
more than three thousand,more than three thousand,CARDINAL,,,en,1
the summer of 2006,the summer of 2006,DATE,,,en,1
15 minutes,15 minutes,TIME,,,en,1
US$18 million,US$18 million,MONEY,,,en,1
"May 17, 2026","May 17, 2026",DATE,,,en,1
watt,watt,CARDINAL,,,en,1
+2951 chars,+2951 chars,WORK_OF_ART,,,en,1
The Wasl Tower,The Wasl Tower,FAC,,,en,1
"May 15, 2026 /PRNewswire/","May 15, 2026 /PRNewswire/",DATE,,,en,1
July 22,July 22,DATE,,,en,1
July 15,July 15,DATE,,,en,1
"September 16, 2026","September 16, 2026",DATE,,,en,1
Release Description,Release Description,WORK_OF_ART,,,en,1
+9551,+9551,CARDINAL,,,en,1
5 Years,5 Years,DATE,,,en,1
Boxer,Boxer,PRODUCT,,,en,1
1B,1B,MONEY,,,en,1
the phone After years,the phone After years,DATE,,,en,1
+2181 chars,+2181 chars,WORK_OF_ART,,,en,1
"more than 1,000 mil","more than 1,000 mil",QUANTITY,,,en,1
+3001 chars],+3001 chars],WORK_OF_ART,,,en,1
327/360 Fuelie,327/360 Fuelie,PRODUCT,,,en,1
05/14/2026 1:39:50 PM PDT,05/14/2026 1:39:50 PM PDT,TIME,,,en,1
Korean Messiah,Korean Messiah,WORK_OF_ART,,,en,1
+7648 chars,+7648 chars,WORK_OF_ART,,,en,1
Frieze,Frieze,FAC,,,en,1
approximately 40 kilometers,approximately 40 kilometers,QUANTITY,,,en,1
France World Cup,France World Cup,EVENT,,,en,1
3 Days,3 Days,DATE,,,en,1
August 1,August 1,DATE,,,en,1
this fall,this fall,DATE,,,en,1
Coloring Book',Coloring Book',WORK_OF_ART,,,en,1
Fall 2025,Fall 2025,DATE,,,en,1
Love,Love,WORK_OF_ART,,,en,1
Western Indian,Western Indian,NORP,,,en,1
"May 15, 2026","May 15, 2026",DATE,,,en,1
61st,61st,ORDINAL,,,en,1
last days,last days,DATE,,,en,1
up to 136,up to 136,CARDINAL,,,en,1
thunderbolt,thunderbolt,PRODUCT,,,en,1
about 4:3,about 4:3,CARDINAL,,,en,1
Italys,Italys,NORP,,,en,1
the CASA Rugby,the CASA Rugby,FAC,,,en,1
7s 2024,7s 2024,DATE,,,en,1
this past week,this past week,DATE,,,en,1
122,122,CARDINAL,,,en,1
+1131 chars,+1131 chars,WORK_OF_ART,,,en,1
occa,occa,DATE,,,en,1
Eurovision Song Contest,Eurovision Song Contest,EVENT,0.8,0.4,en,1
Bulgarian,Bulgarian,NORP,,,en,1
1.70,1.70,MONEY,,,en,1
the Health Silk Road,the Health Silk Road,FAC,,,en,1
the end of September,the end of September,DATE,,,en,1
Asian Boxing Championship,Asian Boxing Championship,EVENT,,,en,1
‘A Farewell To Arms,‘A Farewell To Arms,WORK_OF_ART,,,en,1
Islamist,Islamist,NORP,,,en,1
Operation Midnight Hammer,Operation Midnight Hammer,WORK_OF_ART,,,en,1
over decades,over decades,DATE,,,en,1
Yemens,Yemens,NORP,,,en,1
only a few days,only a few days,DATE,,,en,1
Kashmiri,Kashmiri,NORP,,,en,1
pre-World Cup,pre-World Cup,EVENT,,,en,1
"1,500","1,500",CARDINAL,,,en,1
The David Frum Show,The David Frum Show,WORK_OF_ART,,,en,1
Putin,Putin,NORP,,,en,1
Silk Road,Silk Road,FAC,,,en,1
10 a.m.,10 a.m.,TIME,,,en,1
last weekend,last weekend,DATE,,,en,1
"ANKARA
","ANKARA
",WORK_OF_ART,,,en,1
Georgian,Georgian,NORP,,,en,1
more than 200,more than 200,CARDINAL,,,en,1
the 2018 World Cup,the 2018 World Cup,EVENT,,,en,1
+1584 chars,+1584 chars,WORK_OF_ART,,,en,1
52.8,52.8,CARDINAL,,,en,1
+1176 chars,+1176 chars,WORK_OF_ART,,,en,1
191.5 million,191.5 million,CARDINAL,,,en,1
191.5 million-euro,191.5 million-euro,MONEY,,,en,1
Armenians,Armenians,NORP,,,en,1
more than two weeks,more than two weeks,DATE,,,en,1
488,488,CARDINAL,,,en,1
Game 1,Game 1,LAW,,,en,1
Iran FIFA World Cup 2026,Iran FIFA World Cup 2026,EVENT,,,en,1
Jun 6 2026,Jun 6 2026,DATE,,,en,1
More than 140,More than 140,CARDINAL,,,en,1
Jun 5,Jun 5,DATE,,,en,1
this summers,this summers,DATE,,,en,1
60,60,CARDINAL,,,en,1
Secondary,Secondary,ORDINAL,,,en,1
+6485 chars,+6485 chars,WORK_OF_ART,,,en,1
05:02 PM,05:02 PM,TIME,,,en,1
Final World Cup,Final World Cup,EVENT,,,en,1
nearly seven years,nearly seven years,DATE,,,en,1
US$895 million,US$895 million,MONEY,,,en,1
hours to just minutes,hours to just minutes,TIME,,,en,1
Almost a year…,Almost a year…,DATE,,,en,1
June 07,June 07,DATE,,,en,1
+2206,+2206,NORP,,,en,1
63,63,DATE,,,en,1
more than 600 square km,more than 600 square km,QUANTITY,,,en,1
only 16,only 16,CARDINAL,,,en,1
Bali,Bali,NORP,,,en,1
"June 09, 2026","June 09, 2026",DATE,,,en,1
+2780,+2780,NORP,,,en,1
at least 166,at least 166,CARDINAL,,,en,1
at least 146,at least 146,CARDINAL,,,en,1
the summer of 2027,the summer of 2027,DATE,,,en,1
Determining America's,Determining America's,PRODUCT,,,en,1
The Long Road,The Long Road,FAC,,,en,1
"At least 3,468","At least 3,468",CARDINAL,,,en,1
about 30,about 30,CARDINAL,,,en,1
the end of April 2026,the end of April 2026,DATE,,,en,1
"44,329,408","44,329,408",MONEY,,,en,1
100 more square km,100 more square km,QUANTITY,,,en,1
June 19,June 19,DATE,,,en,1
more than 600 square kilometres,more than 600 square kilometres,QUANTITY,,,en,1
"08:43, June 08, 2026","08:43, June 08, 2026",DATE,,,en,1
5 days,5 days,DATE,,,en,1
the Shanghai New Intern…,the Shanghai New Intern…,FAC,,,en,1
"September 28 to 30, 2026","September 28 to 30, 2026",DATE,,,en,1
+1398 chars,+1398 chars,WORK_OF_ART,,,en,1
over $20 billion,over $20 billion,MONEY,,,en,1
"09:34, March 24, 2026","09:34, March 24, 2026",DATE,,,en,1
the Iran War Wake Asia,the Iran War Wake Asia,EVENT,,,en,1
54%,54%,PERCENT,,,en,1
Saturdays,Saturdays,DATE,,,en,1
World Cup Preparation Is Complete,World Cup Preparation Is Complete,EVENT,,,en,1
June 25,June 25,DATE,,,en,1
every week,every week,DATE,,,en,1
only two,only two,CARDINAL,,,en,1
103,103,CARDINAL,,,en,1
Iran Power Plant Strikes,Iran Power Plant Strikes,FAC,,,en,1
Western Balkans,Western Balkans,NORP,0.0,0.0,en,1
Albanians,Albanians,NORP,,,en,1
"October 7, 2023","October 7, 2023",DATE,,,en,1
A few weeks,A few weeks,DATE,,,en,1
Franco-German,Franco-German,NORP,,,en,1
+2306,+2306,NORP,,,en,1
the St. Petersburg International Economic Forum,the St. Petersburg International Economic Forum,FAC,,,en,1
Tanzanian,Tanzanian,NORP,,,en,1
June 3-6,June 3-6,DATE,,,en,1
the Translate Website,the Translate Website,WORK_OF_ART,,,en,1
Farsi,Farsi,NORP,,,en,1
4 June 2026,4 June 2026,DATE,,,en,1
20260604,20260604,CARDINAL,,,en,1
Sãrunã,Sãrunã,NORP,,,en,1
July 19,July 19,DATE,,,en,1
Nazis,Nazis,NORP,,,en,1
SERBIAN,SERBIAN,NORP,,,en,1
11:16 AM,11:16 AM,TIME,,,en,1
the four years,the four years,DATE,,,en,1
At least 10,At least 10,CARDINAL,,,en,1
$2.5 million,$2.5 million,MONEY,,,en,1
10164th,10164th,CARDINAL,,,en,1
"US$1,500","US$1,500",MONEY,,,en,1
Filipina,Filipina,NORP,,,en,1
June 2016,June 2016,DATE,,,en,1
1 January 1997,1 January 1997,DATE,,,en,1
28 years old,28 years old,DATE,,,en,1
31 May 2026,31 May 2026,DATE,,,en,1
+6757 chars,+6757 chars,WORK_OF_ART,,,en,1
the coming months,the coming months,DATE,,,en,1
+2443 chars,+2443 chars,WORK_OF_ART,,,en,1
Serbia FIFA World Cup 2026,Serbia FIFA World Cup 2026,EVENT,,,en,1
the 2026 FIFA World Cup Final,the 2026 FIFA World Cup Final,EVENT,,,en,1
France Lead Race,France Lead Race,EVENT,,,en,1
World Cup Odds,World Cup Odds,EVENT,,,en,1
years-long,years-long,DATE,,,en,1
05,05,CARDINAL,,,en,1
the Port of Gdynia,the Port of Gdynia,FAC,,,en,1
+2783 chars,+2783 chars,WORK_OF_ART,,,en,1
2:06 PM,2:06 PM,TIME,,,en,1
World Cup co,World Cup co,EVENT,,,en,1
Five-Day,Five-Day,DATE,,,en,1
World Cup Warm-Up,World Cup Warm-Up,EVENT,,,en,1
Win FIFA World Cup 2026,Win FIFA World Cup 2026,EVENT,,,en,1
News24 |,News24 |,DATE,,,en,1
Facebook Timeline,Facebook Timeline,PRODUCT,,,en,1
ul><li>63%,ul><li>63%,PERCENT,,,en,1
Pentecostals,Pentecostals,NORP,,,en,1
17 June,17 June,DATE,,,en,1
| 1.66GBNFO - Subtitles –,| 1.66GBNFO - Subtitles –,MONEY,,,en,1
dolby atmos,dolby atmos,PRODUCT,,,en,1
Season 2,Season 2,DATE,,,en,1
Iraqs,Iraqs,NORP,,,en,1
48 million,48 million,CARDINAL,,,en,1
Twenty hours,Twenty hours,TIME,,,en,1
South Afric,South Afric,NORP,,,en,1
50%,50%,PERCENT,,,en,1
19th,19th,ORDINAL,,,en,1
"Thursday, June 4, 2026","Thursday, June 4, 2026",DATE,,,en,1
186,186,CARDINAL,,,en,1
Apache,Apache,PRODUCT,,,en,1
Eccho Right,Eccho Right,PRODUCT,,,en,1
Santorini,Santorini,NORP,,,en,1
3bn,3bn,MONEY,,,en,1
Trojan Horse,Trojan Horse,WORK_OF_ART,,,en,1
Grok,Grok,PRODUCT,,,en,1
6:45:04 AM PDT,6:45:04 AM PDT,TIME,,,en,1
"2026
 ","2026
 ",DATE,,,en,1
Ramadan this year,Ramadan this year,DATE,,,en,1
"Tuesday, June 16","Tuesday, June 16",DATE,,,en,1
at least 1,at least 1,CARDINAL,,,en,1
0.1 percent,0.1 percent,PERCENT,,,en,1
+4104,+4104,NORP,,,en,1
their first full day Tuesday,their first full day Tuesday,DATE,,,en,1
the Iran v New Zealand,the Iran v New Zealand,FAC,,,en,1
around £350,around £350,MONEY,,,en,1
Friday - 19th June,Friday - 19th June,DATE,,,en,1
18 years,18 years,DATE,,,en,1
Last-minute,Last-minute,TIME,,,en,1
"June 25, 2023","June 25, 2023",DATE,,,en,1
Euro 2024,Euro 2024,EVENT,,,en,1
Two years,Two years,DATE,,,en,1
"June 15, 2026 (GLOBE NEWSWIRE)","June 15, 2026 (GLOBE NEWSWIRE)",DATE,,,en,1
War of Words Rages,War of Words Rages,EVENT,,,en,1
more than three months,more than three months,DATE,,,en,1
1:11 PM,1:11 PM,TIME,,,en,1
eight weekends,eight weekends,DATE,,,en,1
Spa,Spa,NORP,,,en,1
Brno,Brno,NORP,,,en,1
A year,A year,DATE,,,en,1
every day,every day,DATE,,,en,1
Chagrin,Chagrin,PRODUCT,,,en,1
Haydarpaa Station,Haydarpaa Station,PRODUCT,,,en,1
3:31 PM,3:31 PM,TIME,,,en,1
Anadolus AAtolye Exhibition Hall,Anadolus AAtolye Exhibition Hall,FAC,,,en,1
+42,+42,NORP,,,en,1
224bn,224bn,MONEY,,,en,1
300bn,300bn,MONEY,,,en,1
at least 80,at least 80,CARDINAL,,,en,1
Lincoln Memorial Reflec,Lincoln Memorial Reflec,FAC,,,en,1
The Reflecting Pool,The Reflecting Pool,WORK_OF_ART,,,en,1
USMNT World Cup,USMNT World Cup,EVENT,,,en,1
World Cup Coverage,World Cup Coverage,EVENT,,,en,1
25 today,25 today,TIME,,,en,1
the Scottish World Cup,the Scottish World Cup,EVENT,,,en,1
more than three decades,more than three decades,DATE,,,en,1
Tartan Army,Tartan Army,WORK_OF_ART,,,en,1
Ist,Ist,NORP,,,en,1
stanbul Photo Awards 2026,stanbul Photo Awards 2026,EVENT,,,en,1
east African,east African,NORP,,,en,1
AAtolye Exhibition Hall,AAtolye Exhibition Hall,FAC,,,en,1
İstanbul Photo Awards 2026,İstanbul Photo Awards 2026,EVENT,,,en,1
Istanbul Photo Awards 2026,Istanbul Photo Awards 2026,EVENT,,,en,1
FIFA World Cup 2026 Group L,FIFA World Cup 2026 Group L,EVENT,,,en,1
the Central Asians,the Central Asians,NORP,,,en,1
Colombian,Colombian,NORP,,,en,1
+11,+11,CARDINAL,,,en,1
89 minutes,89 minutes,TIME,,,en,1
Peoples,Peoples,NORP,,,en,1
Award by the Association for Talent Development (ATD,Award by the Association for Talent Development (ATD,WORK_OF_ART,,,en,1
"The BEST"" Award by the Association for Talent Development (ATD","The BEST"" Award by the Association for Talent Development (ATD",WORK_OF_ART,,,en,1
"The BEST"" Award for the Second Consecutive Year","The BEST"" Award for the Second Consecutive Year",WORK_OF_ART,,,en,1
"440,000","440,000",CARDINAL,,,en,1
nine and extended hours,nine and extended hours,TIME,,,en,1
ar…,ar…,NORP,,,en,1
2003,2003,DATE,,,en,1
Los Angeles Stadium,Los Angeles Stadium,FAC,,,en,1
+4895,+4895,NORP,,,en,1
International Players,International Players,EVENT,,,en,1
06/13/2026 9:02:28 AM PDT,06/13/2026 9:02:28 AM PDT,TIME,,,en,1
"roughly 700,000 barrels","roughly 700,000 barrels",QUANTITY,,,en,1
"June 13, 2026 /PRNewswire/","June 13, 2026 /PRNewswire/",DATE,,,en,1
FIFA World Cups,FIFA World Cups,EVENT,,,en,1
quarter,quarter,CARDINAL,,,en,1
Seven minutes,Seven minutes,TIME,,,en,1
minute,minute,TIME,,,en,1
20 months ago,20 months ago,DATE,,,en,1
Pochettino,Pochettino,PRODUCT,,,en,1
45 brilliant minutes,45 brilliant minutes,TIME,,,en,1
USA start World Cup,USA start World Cup,EVENT,,,en,1
the Fifa Fan Festival,the Fifa Fan Festival,EVENT,,,en,1
G8,G8,CARDINAL,,,en,1
USA World Cup,USA World Cup,EVENT,,,en,1
new year,new year,DATE,,,en,1
$20 billion,$20 billion,MONEY,,,en,1
Nudge Nudge Fudge,Nudge Nudge Fudge,PRODUCT,,,en,1
+7259,+7259,NORP,,,en,1
a second consecutive day,a second consecutive day,DATE,,,en,1
second day,second day,DATE,,,en,1
Istan­bul,Istan­bul,NORP,,,en,1
the Vienna Convention on Consular Relation,the Vienna Convention on Consular Relation,LAW,,,en,1
Barely a few days,Barely a few days,DATE,,,en,1
US World Cup,US World Cup,EVENT,,,en,1
the 2030 World Cup,the 2030 World Cup,EVENT,,,en,1
over 10,over 10,CARDINAL,,,en,1
Irish-American,Irish-American,NORP,,,en,1
+49025,+49025,NORP,,,en,1
June 10,June 10,DATE,,,en,1
Advers,Advers,PRODUCT,,,en,1
Kyiv,Kyiv,NORP,-0.0005555555555555556,0.0012962962962962963,en,1
France:,France:,WORK_OF_ART,,,en,1
no fewer than 98,no fewer than 98,CARDINAL,,,en,1
the first four months of 2026,the first four months of 2026,DATE,,,en,1
98,98,CARDINAL,,,en,1
over 50,over 50,CARDINAL,,,en,1
2026-06-15,2026-06-15,DATE,,,en,1
decade-old,decade-old,DATE,,,en,1
7:16 AM,7:16 AM,TIME,,,en,1
Shoot Down Drones Yourself,Shoot Down Drones Yourself,WORK_OF_ART,,,en,1
Curaçao,Curaçao,PRODUCT,,,en,1
+4306,+4306,NORP,,,en,1
+5969 chars,+5969 chars,WORK_OF_ART,,,en,1
the Sydney Film Prize,the Sydney Film Prize,EVENT,,,en,1
the State Theatre,the State Theatre,FAC,,,en,1
Minotaur’ Takes Top Prize at Sydney Film Festival,Minotaur’ Takes Top Prize at Sydney Film Festival,WORK_OF_ART,,,en,1
French-Swiss,French-Swiss,NORP,,,en,1
The Week,The Week,DATE,,,en,1
+40 chars],+40 chars],WORK_OF_ART,,,en,1
the World Cup's,the World Cup's,EVENT,,,en,1
"June 14, 2026","June 14, 2026",DATE,,,en,1
the next 24 hours,the next 24 hours,TIME,,,en,1
https://punchng.com/defence-minister-blames-israel-iran-russia-ukraine-wars-for-arms-shortage/,https://punchng.com/defence-minister-blames-israel-iran-russia-ukraine-wars-for-arms-shortage/,NORP,,,en,1
"no later than January 1, 2027","no later than January 1, 2027",DATE,,,en,1
January 2027,January 2027,DATE,,,en,1
12:00 PM,12:00 PM,TIME,,,en,1
"Jun 13, 2026","Jun 13, 2026",DATE,,,en,1
+3672,+3672,NORP,,,en,1
"Wednesday, June 3, 2026","Wednesday, June 3, 2026",DATE,,,en,1
the end of the year,the end of the year,DATE,,,en,1
$11 billion,$11 billion,MONEY,,,en,1
Memorial Day,Memorial Day,EVENT,,,en,1
at least 50 miles,at least 50 miles,QUANTITY,,,en,1
Philippine,Philippine,NORP,,,en,1
Malaysian,Malaysian,NORP,,,en,1
the Liushenyu Coal Mine,the Liushenyu Coal Mine,FAC,,,en,1
Liushenyu,Liushenyu,FAC,,,en,1
more than a decade,more than a decade,DATE,,,en,1
The National Drug Law Enforcement Agency,The National Drug Law Enforcement Agency,LAW,,,en,1
3532/$3593,3532/$3593,MONEY,,,en,1
+1446,+1446,NORP,,,en,1
World Cup Qatar 2026,World Cup Qatar 2026,EVENT,,,en,1
the latest financial year,the latest financial year,DATE,,,en,1
2025-26,2025-26,DATE,,,en,1
$11 billion mark,$11 billion mark,MONEY,,,en,1
40 minutes,40 minutes,TIME,,,en,1
21-Year-Old,21-Year-Old,DATE,,,en,1
the FIG World Challenge Cup 2026,the FIG World Challenge Cup 2026,EVENT,,,en,1
Kalinga Stadium,Kalinga Stadium,FAC,,,en,1
the Gymnastics National Championships,the Gymnastics National Championships,EVENT,,,en,1
"approximately 1,000 kilometres","approximately 1,000 kilometres",QUANTITY,,,en,1
4297/$4317,4297/$4317,MONEY,,,en,1
Eid-el-Adha,Eid-el-Adha,EVENT,,,en,1
19.20,19.20,MONEY,,,en,1
14.50,14.50,MONEY,,,en,1
"50,000 Tanzanian shillings","50,000 Tanzanian shillings",MONEY,,,en,1
Largely Negotiated” To End War In Iran,Largely Negotiated” To End War In Iran,WORK_OF_ART,,,en,1
the last financial year,the last financial year,DATE,,,en,1
over 30,over 30,CARDINAL,,,en,1
Moroccans,Moroccans,NORP,,,en,1
last seasons,last seasons,DATE,,,en,1
less than $1,less than $1,MONEY,,,en,1
Possible Sale: Arkham,Possible Sale: Arkham,WORK_OF_ART,,,en,1
Brit,Brit,NORP,,,en,1
Congolese,Congolese,NORP,,,en,1
Ugandan,Ugandan,NORP,,,en,1
"Alpha Trade
","Alpha Trade
",PRODUCT,,,en,1
"SVAS
","SVAS
",PRODUCT,,,en,1
13.5,13.5,CARDINAL,,,en,1
28.5,28.5,CARDINAL,,,en,1
the Paradox of Hydro,the Paradox of Hydro,PRODUCT,,,en,1
next months,next months,DATE,,,en,1
"15,000","15,000",CARDINAL,,,en,1
Changlimithang Stadium,Changlimithang Stadium,FAC,,,en,1
this season,this season,DATE,,,en,1
Europe Day,Europe Day,EVENT,,,en,1
"7,000,000","7,000,000",MONEY,,,en,1
11 June,11 June,DATE,,,en,1
21 May,21 May,DATE,,,en,1
Session of the APO Governing Body in,Session of the APO Governing Body in,EVENT,,,en,1
68th,68th,ORDINAL,,,en,1
Alameddine,Alameddine,NORP,,,en,1
Aussie,Aussie,NORP,,,en,1
8:07 AM,8:07 AM,TIME,,,en,1
earlier in the day,earlier in the day,TIME,,,en,1
Twenty-six years ago this week,Twenty-six years ago this week,DATE,,,en,1
3544/$3588,3544/$3588,MONEY,,,en,1
Women Pump 11 Past,Women Pump 11 Past,EVENT,,,en,1
+12,+12,NORP,,,en,1
90km s,90km s,QUANTITY,,,en,1
November 2020,November 2020,DATE,,,en,1
+1182 chars,+1182 chars,WORK_OF_ART,,,en,1
the 2025 Africa Cup of Nations,the 2025 Africa Cup of Nations,EVENT,,,en,1
South Asian,South Asian,NORP,,,en,1
three years ago,three years ago,DATE,,,en,1
21st-century,21st-century,DATE,,,en,1
Sri Lankan,Sri Lankan,NORP,,,en,1
State of Origin encounter,State of Origin encounter,EVENT,,,en,1
the Sydney Olympics,the Sydney Olympics,EVENT,,,en,1
"an additional 5,000","an additional 5,000",CARDINAL,,,en,1
some 20 miles,some 20 miles,QUANTITY,,,en,1
NewsFeed,NewsFeed,NORP,,,en,1
every square kilometer,every square kilometer,QUANTITY,,,en,1
nudifier,nudifier,WORK_OF_ART,,,en,1
Earlier this month,Earlier this month,DATE,,,en,1
Greenford Tube,Greenford Tube,FAC,,,en,1
two years ago,two years ago,DATE,,,en,1
About 400 years ago,About 400 years ago,DATE,,,en,1
the CASA Rugby 7s Championship,the CASA Rugby 7s Championship,EVENT,,,en,1
more than 10,more than 10,CARDINAL,,,en,1
Rugby 7,Rugby 7,FAC,,,en,1
Thursday 21,Thursday 21,DATE,,,en,1
UNFCCC,UNFCCC,NORP,,,en,1
the UN Framework Convention on Climate Change,the UN Framework Convention on Climate Change,LAW,,,en,1
Sino-Russian,Sino-Russian,NORP,,,en,1
13 years,13 years,DATE,,,en,1
April 12 to seven-year-old,April 12 to seven-year-old,DATE,,,en,1
March 2 NICOSIA,March 2 NICOSIA,DATE,,,en,1
&quot;current,&quot;current,FAC,,,en,1
+3783,+3783,NORP,,,en,1
the last two decades,the last two decades,DATE,,,en,1
two decades,two decades,DATE,,,en,1
3.7bn,3.7bn,MONEY,,,en,1
21st May 2026,21st May 2026,DATE,,,en,1
Colombo: Marking,Colombo: Marking,WORK_OF_ART,,,en,1
About six years ago,About six years ago,DATE,,,en,1
Goshitels,Goshitels,PRODUCT,,,en,1
$4243/$4266 &,$4243/$4266 &,MONEY,,,en,1
$344 million,$344 million,MONEY,,,en,1
March 17,March 17,DATE,,,en,1
between $65,between $65,MONEY,,,en,1
05/22/2026 6:10:46 PM PDT,05/22/2026 6:10:46 PM PDT,TIME,,,en,1
Cryp… Iranian,Cryp… Iranian,NORP,,,en,1
their weekend,their weekend,DATE,,,en,1
Day Weekend,Day Weekend,DATE,,,en,1
This Weekend,This Weekend,DATE,,,en,1
the next morning,the next morning,TIME,,,en,1
+4132 chars,+4132 chars,WORK_OF_ART,,,en,1
1.5 Million,1.5 Million,CARDINAL,,,en,1
